pair,comparison_id,average_distance,left,right,left_right,right_left,round,target,A_LH_referent,A_RH_referent,B_LH_referent,B_RH_referent,gesture_similarity_coding,A_begin_hmsm,A_begin_msec,A_end_hmsm,A_end_msec,A_duration_msec,A_round,A_trial,A_target,A_hands,B_begin_hmsm,B_begin_msec,B_end_hmsm,B_end_msec,B_duration_msec,B_round,B_trial,B_target,B_hands,pairnr,include,speaker_1,speaker_2,handedness,position,shape,movement,orientation,n_hand_A,n_hand_B,handedness_one_or_both,n_features_original,n_features,n_features_shape_movement,duration_diff,duration_diff_abs,A_begin_msec_adj,A_end_msec_adj,A_duration_msec_adj,B_begin_msec_adj,B_end_msec_adj,B_duration_msec_adj,min_duration_adj,hands_dtw
pair16,356,0.6211027182469228,0.42900885381184223,0.8131965826820032,1.4317421417202234,0.729469675760518,R1-R2,10,,10B,10B+10F,10B+10F,H0P1S0M0R1,00:07:04.650,424650,00:07:05.210,425210,560,R1,1.1,10,ppA_right,00:15:26.434,926434,00:15:26.874,926874,440,R2,2.5,10,ppB_both,16,1,A,B,0,1,0,0,1,1,2,0,2,2,0,120,120,424650.0,425210.0,560.0,926434.0,926874.0,440.0,440.0,both
pair16,357,0.6138521079594619,0.4514088815131505,0.7762953344057734,1.493786155543307,0.750454087694352,R1-R2,10,10F,,10B+10F,10B+10F,H0P1S0M0R1,00:07:04.987,424987,00:07:05.467,425467,480,R1,1.1,10,ppA_left,00:15:26.434,926434,00:15:26.874,926874,440,R2,2.5,10,ppB_both,16,1,A,B,0,1,0,0,1,1,2,0,2,2,0,40,40,424987.0,425467.0,480.0,926434.0,926874.0,440.0,440.0,both
pair16,358,0.902840470984422,0.8755829157423196,0.9300980262265244,0.8391463006913767,1.1356635434493076,R1-R2,"13, 15",13D,13D,13D-WF,13D-WF,H1P1S1M0R0,00:16:59.518,1019518,00:17:00.598,1020598,1080,R2,2.1,13,ppA_both,00:02:26.001,146001,00:02:27.061,147061,1060,R1,1.3,15,ppB_both,16,0,B,A,1,1,1,0,0,2,2,1,3,3,1,20,20,1019518.0,1020598.0,1080.0,146001.0,147061.0,1060.0,1060.0,both
pair16,359,0.4425150347204467,0.39164461754282676,0.4933854518980666,0.7537297290806431,1.0383367523401792,R1-R2,13,13A,13A,13A,13A,H1P1S0M0R1,00:17:02.806,1022806,00:17:03.404,1023404,598,R2,2.1,13,ppA_both,00:03:54.764,234764,00:03:55.404,235404,640,R1,1.5,13,ppB_both,16,1,B,A,1,1,0,0,1,2,2,1,3,3,0,-42,42,1022806.0,1023404.0,598.0,234764.0,235404.0,640.0,598.0,both
pair16,360,0.3710741465852452,0.36210824370286293,0.3800400494676275,0.6431271165013914,0.9489532615467489,R1-R2,13,13A,13A,13A,13A,H1P1S1M0R0,00:17:02.806,1022806,00:17:03.404,1023404,598,R2,2.1,13,ppA_both,00:03:56.118,236118,00:03:56.318,236318,200,R1,1.5,13,ppB_both,16,1,B,A,1,1,1,0,0,2,2,1,3,3,1,398,398,1022806.0,1023404.0,598.0,236053.0,236383.0,330.0,330.0,both
pair16,361,0.6784911044012092,0.9366164068049708,0.42036580199744755,0.9696232125569079,0.9218303848803893,R1-R2,13,13A,13A,,13A,H0P1S1M0R0,00:17:02.806,1022806,00:17:03.404,1023404,598,R2,2.1,13,ppA_both,00:03:59.170,239170,00:04:00.570,240570,1400,R1,1.5,13,ppB_right,16,1,B,A,0,1,1,0,0,2,1,0,2,2,1,-802,802,1022806.0,1023404.0,598.0,239170.0,240570.0,1400.0,598.0,both
pair16,362,0.8975017791229215,0.5922219501407404,0.8975017791229215,1.1455296149800351,1.1950492798175427,R1-R2,13,,13C,,13C,H1P1S0M0R0,00:17:05.015,1025015,00:17:05.375,1025375,360,R2,2.1,13,ppA_right,00:03:50.004,230004,00:03:50.204,230204,200,R1,1.5,13,ppB_right,16,1,B,A,1,1,0,0,0,1,1,1,2,2,0,160,160,1025015.0,1025375.0,360.0,229939.0,230269.0,330.0,330.0,right
pair16,363,0.8452204964418901,0.7157514099717713,0.9746895829120088,1.1452180398490373,0.9287762704245504,R1-R2,13,,13B,13B,13B,H0P0S0M0R0,00:17:05.705,1025705,00:17:06.236,1026236,531,R2,2.1,13,ppA_right,00:03:43.223,223223,00:03:43.264,223264,41,R1,1.5,13,ppB_both,16,1,B,A,0,0,0,0,0,1,2,0,0,0,0,490,490,1025705.0,1026236.0,531.0,223078.5,223408.5,330.0,330.0,both
pair16,364,0.7893116250899893,1.028279174392884,0.5503440757870945,0.9392681023225347,1.0455127804079463,R1-R2,15,15C,15C,15C,main,H1P1S0M0R1,00:17:37.863,1057863,00:17:38.675,1058675,812,R2,2.12,15,ppA_both,00:02:30.164,150164,00:02:30.444,150444,280,R1,1.3,15,ppB_both,16,0,B,A,1,1,0,0,1,2,2,1,3,3,0,532,532,1057863.0,1058675.0,812.0,150139.0,150469.0,330.0,330.0,both
pair16,365,0.8588346835488521,0.8917150047714311,0.8259543623262731,1.1088593440974825,1.0281651729141705,R1-R2,15,main,main,15C,main,H1P1S1M1R0,00:17:39.625,1059625,00:17:39.865,1059865,240,R2,2.12,15,ppA_both,00:02:30.164,150164,00:02:30.444,150444,280,R1,1.3,15,ppB_both,16,0,B,A,1,1,1,1,0,2,2,1,4,4,2,-40,40,1059580.0,1059910.0,330.0,150139.0,150469.0,330.0,330.0,both
pair20,379,0.9113941736430727,0.9849354905879186,0.8378528566982268,1.1238027680186369,0.800563662131908,R1,"14, 15",,main,main,15C,H0P1S1M0R0,00:02:13.080,133080,00:02:13.281,133281,201,R1,1.4,14,ppA_right,00:01:34.683,94683,00:01:35.650,95650,967,R1,1.3,15,ppB_both,20,0,B,A,0,1,1,0,0,1,2,0,2,2,1,-766,766,133015.5,133345.5,330.0,94683.0,95650.0,967.0,330.0,both
pair20,380,0.9534171256668529,0.9367102142260555,0.9701240371076503,1.0731797713808349,0.8887531059330523,R1,"14, 15",,main,main,15C,H0P1S1M1R0,00:02:13.080,133080,00:02:13.281,133281,201,R1,1.4,14,ppA_right,00:01:39.339,99339,00:01:39.640,99640,301,R1,1.3,15,ppB_both,20,0,B,A,0,1,1,1,0,1,2,0,3,3,2,-100,100,133015.5,133345.5,330.0,99324.5,99654.5,330.0,330.0,both
pair20,381,0.9640323686502785,0.9878353723834257,0.9402293649171314,1.118995222021284,0.8692745536747554,R1,"14, 9",,main,09B,main,H0P1S1M0R0,00:02:13.080,133080,00:02:13.281,133281,201,R1,1.4,14,ppA_right,00:00:18.985,18985,00:00:19.150,19150,165,R1,1.1,9,ppB_both,20,0,B,A,0,1,1,0,0,1,2,0,2,2,1,36,36,133015.5,133345.5,330.0,18902.5,19232.5,330.0,330.0,both
pair20,382,1.2742170060781006,1.0987896123431213,1.2742170060781006,1.2894852554293104,1.1089919250875713,R1,14,,14C,,14C,H1P1S0M0R0,00:02:12.422,132422,00:02:12.814,132814,392,R1,1.4,14,ppA_right,00:02:21.546,141546,00:02:21.913,141913,367,R1,1.4,14,ppB_right,20,1,A,B,1,1,0,0,0,1,1,1,2,2,0,25,25,132422.0,132814.0,392.0,141546.0,141913.0,367.0,367.0,right
pair20,383,0.8428496536535766,1.040548611316771,0.8428496536535766,0.7513959570667338,1.142627877656213,R1,"14, 13",,main,,main,H1P1S0M0R0,00:02:13.080,133080,00:02:13.281,133281,201,R1,1.4,14,ppA_right,00:02:38.776,158776,00:02:39.327,159327,551,R1,1.5,13,ppB_right,20,0,A,B,1,1,0,0,0,1,1,1,2,2,0,-350,350,133015.5,133345.5,330.0,158776.0,159327.0,551.0,330.0,right
pair20,384,0.7503424216847692,0.7503424216847692,0.9480331849481098,1.09000696184149,0.9007404152428462,R1,11,,11D,11D,,H0P0S0M0R0,00:04:00.642,240642,00:04:01.852,241852,1210,R1,1.7,11,ppA_right,00:03:44.091,224091,00:03:44.190,224190,99,R1,1.7,11,ppB_left,20,1,B,A,0,0,0,0,0,1,1,1,0,1,0,1111,1111,240642.0,241852.0,1210.0,223975.5,224305.5,330.0,330.0,right_left
pair20,385,0.66467432630932,0.66467432630932,0.9099495811526571,0.949264870730027,0.8844296338831351,R1,11,,11D,11D,,H0P0S0M0R0,00:04:00.642,240642,00:04:01.852,241852,1210,R1,1.7,11,ppA_right,00:03:45.677,225677,00:03:45.910,225910,233,R1,1.7,11,ppB_left,20,1,B,A,0,0,0,0,0,1,1,1,0,1,0,977,977,240642.0,241852.0,1210.0,225628.5,225958.5,330.0,330.0,right_left
pair20,386,0.9508727261962059,0.7411186744633671,0.9508727261962059,1.061357272291485,0.9372353718561186,R1,11,,11D,,11D,H1P1S0M0R0,00:04:00.642,240642,00:04:01.852,241852,1210,R1,1.7,11,ppA_right,00:03:51.833,231833,00:03:52.200,232200,367,R1,1.7,11,ppB_right,20,1,B,A,1,1,0,0,0,1,1,1,2,2,0,843,843,240642.0,241852.0,1210.0,231833.0,232200.0,367.0,367.0,right
pair20,387,0.9818593492719784,0.7200545180870059,0.9818593492719784,1.0283201163873958,0.9706770152010039,R1,11,,11D,,11D,H1P1S0M0R0,00:04:00.642,240642,00:04:01.852,241852,1210,R1,1.7,11,ppA_right,00:03:52.869,232869,00:03:53.284,233284,415,R1,1.7,11,ppB_right,20,1,B,A,1,1,0,0,0,1,1,1,2,2,0,795,795,240642.0,241852.0,1210.0,232869.0,233284.0,415.0,415.0,right
pair20,388,1.092381324856315,0.7183148268952567,1.092381324856315,1.0014546304518879,0.9682368278850083,R1,11,,11D,,11D,H1P1S0M0R1,00:04:00.642,240642,00:04:01.852,241852,1210,R1,1.7,11,ppA_right,00:03:54.763,234763,00:03:54.928,234928,165,R1,1.7,11,ppB_right,20,1,B,A,1,1,0,0,1,1,1,1,3,3,0,1045,1045,240642.0,241852.0,1210.0,234680.5,235010.5,330.0,330.0,right
pair20,389,1.2326001661880266,1.1840163035124647,1.2326001661880266,1.247404012312676,1.1937008251726864,R1-R2,14,,14C,,14C,H1P1S0M0R0,00:02:12.422,132422,00:02:12.814,132814,392,R1,1.4,14,ppA_right,00:09:16.475,556475,00:09:16.875,556875,400,R2,2.1,14,ppB_right,20,1,A,B,1,1,0,0,0,1,1,1,2,2,0,-8,8,132422.0,132814.0,392.0,556475.0,556875.0,400.0,392.0,right
pair20,390,0.9896889815965373,0.8376324552404469,0.9896889815965373,1.1990304321394876,1.0994654714338914,R1-R2,14,,14A,,14A,H1P1S0M0R0,00:02:16.405,136405,00:02:17.909,137909,1504,R1,1.4,14,ppA_right,00:09:18.804,558804,00:09:19.536,559536,732,R2,2.1,14,ppB_right,20,1,A,B,1,1,0,0,0,1,1,1,2,2,0,772,772,136405.0,137909.0,1504.0,558804.0,559536.0,732.0,732.0,right
pair20,391,1.0431995402439451,0.7489970957454674,1.0431995402439451,1.2731412653630323,1.205854271518661,R1-R2,14,,14A,,14A,H1P1S0M0R0,00:02:18.611,138611,00:02:19.256,139256,645,R1,1.4,14,ppA_right,00:09:18.804,558804,00:09:19.536,559536,732,R2,2.1,14,ppB_right,20,1,A,B,1,1,0,0,0,1,1,1,2,2,0,-87,87,138611.0,139256.0,645.0,558804.0,559536.0,732.0,645.0,right
pair20,392,0.8557484236637019,0.6329990369508564,1.0784978103765475,1.0966139306524005,0.8109152617267648,R1-R2,14,14B+14D,14B+14D,14B+14D,14B+14D,H1P1S0M0R1,00:02:26.502,146502,00:02:26.871,146871,369,R1,1.4,14,ppA_both,00:09:21.323,561323,00:09:21.489,561489,166,R2,2.1,14,ppB_both,20,1,A,B,1,1,0,0,1,2,2,1,3,3,0,203,203,146502.0,146871.0,369.0,561241.0,561571.0,330.0,330.0,both
pair20,393,0.9949319959826224,0.8152053085724978,1.1746586833927468,1.1949325251136211,0.9018423182009534,R1-R2,14,,14B+14D,14B+14D,14B+14D,H0P1S0M0R1,00:02:27.389,147389,00:02:28.234,148234,845,R1,1.4,14,ppA_right,00:09:21.323,561323,00:09:21.489,561489,166,R2,2.1,14,ppB_both,20,1,A,B,0,1,0,0,1,1,2,0,2,2,0,679,679,147389.0,148234.0,845.0,561241.0,561571.0,330.0,330.0,both
pair20,394,0.7081287662239364,0.7538766539899571,0.7081287662239364,1.100247681391416,0.9445951812790392,R1-R2,9,,09A,,09A,H1P1S1M0R0,00:09:29.000,569000,00:09:29.200,569200,200,R2,2.2,9,ppA_right,00:00:21.757,21757,00:00:21.894,21894,137,R1,1.1,9,ppB_right,20,1,B,A,1,1,1,0,0,1,1,1,3,3,1,63,63,568935.0,569265.0,330.0,21660.5,21990.5,330.0,330.0,right
pair20,395,0.8532463307937773,0.8532463307937773,0.7861236263305905,0.9797971412288158,0.9727139481383178,R1-R2,9,09C,,09C,,H1P1S1M0R1,00:09:30.004,570004,00:09:30.316,570316,312,R2,2.2,9,ppA_left,00:00:27.481,27481,00:00:27.814,27814,333,R1,1.1,9,ppB_left,20,1,B,A,1,1,1,0,1,1,1,1,4,4,1,-21,21,569995.0,570325.0,330.0,27481.0,27814.0,333.0,330.0,left
pair20,396,0.9641151356918197,0.9248458411091018,1.0033844302745376,1.0705610412308864,1.013840608772274,R1-R2,9,,09B,09B,09B,H0P1S1M0R0,00:09:31.450,571450,00:09:32.970,572970,1520,R2,2.2,9,ppA_right,00:00:18.695,18695,00:00:18.779,18779,84,R1,1.1,9,ppB_both,20,1,B,A,0,1,1,0,0,1,2,0,2,2,1,1436,1436,571450.0,572970.0,1520.0,18572.0,18902.0,330.0,330.0,both
pair20,397,0.9706571235731141,0.926979429445718,1.01433481770051,1.1247885845960934,1.0127799843586736,R1-R2,9,,09B,09B,main,H0P1S1M0R1,00:09:31.450,571450,00:09:32.970,572970,1520,R2,2.2,9,ppA_right,00:00:18.985,18985,00:00:19.150,19150,165,R1,1.1,9,ppB_both,20,0,B,A,0,1,1,0,1,1,2,0,3,3,1,1355,1355,571450.0,572970.0,1520.0,18902.5,19232.5,330.0,330.0,both
pair20,398,0.9188938415876917,0.8013656227932386,0.9188938415876917,1.1654278814800407,0.9624553994065076,R1-R2,9,,09B,,09B,H1P1S1M0R0,00:09:31.450,571450,00:09:32.970,572970,1520,R2,2.2,9,ppA_right,00:00:17.876,17876,00:00:18.343,18343,467,R1,1.1,9,ppB_right,20,1,B,A,1,1,1,0,0,1,1,1,3,3,1,1053,1053,571450.0,572970.0,1520.0,17876.0,18343.0,467.0,467.0,right
pair20,399,0.8990850438830879,0.8568817034276582,0.8990850438830879,1.0011288782612955,0.9217711864220891,R1-R2,16,,16B,,16B,H1P1S1M1R1,00:03:26.939,206939,00:03:27.339,207339,400,R1,1.6,16,ppA_right,00:09:47.057,587057,00:09:47.251,587251,194,R2,2.3,16,ppB_right,20,1,A,B,1,1,1,1,1,1,1,1,5,5,2,206,206,206939.0,207339.0,400.0,586989.0,587319.0,330.0,330.0,right
pair20,400,0.8187305382989424,0.8721902541680201,0.8187305382989424,1.000831292672618,1.3674614776837632,R1-R2,16,,16A,,16A,H1P1S1M1R1,00:03:18.014,198014,00:03:19.094,199094,1080,R1,1.6,16,ppA_right,00:09:49.513,589513,00:09:49.713,589713,200,R2,2.3,16,ppB_right,20,1,A,B,1,1,1,1,1,1,1,1,5,5,2,880,880,198014.0,199094.0,1080.0,589448.0,589778.0,330.0,330.0,right
pair20,401,0.7632554694720497,0.7632554694720497,0.9871894625210694,1.05832475229802,0.8082085323394825,R1-R2,16,,16C,16C,,H0P0S0M0R1,00:03:20.647,200647,00:03:21.007,201007,360,R1,1.6,16,ppA_right,00:09:51.587,591587,00:09:51.827,591827,240,R2,2.3,16,ppB_left,20,1,A,B,0,0,0,0,1,1,1,1,1,2,0,120,120,200647.0,201007.0,360.0,591542.0,591872.0,330.0,330.0,right_left
pair20,402,0.8028576423542877,0.7160455940910027,0.8896696906175727,1.0397445344122125,0.7446051318805768,R1-R2,16,,16C,16C,16A,H0P1S0M0R1,00:03:20.647,200647,00:03:21.007,201007,360,R1,1.6,16,ppA_right,00:09:52.325,592325,00:09:52.565,592565,240,R2,2.3,16,ppB_both,20,1,A,B,0,1,0,0,1,1,2,0,2,2,0,120,120,200647.0,201007.0,360.0,592280.0,592610.0,330.0,330.0,both
pair20,403,0.7285598726239554,0.6770749573225996,0.7800447879253112,0.9733177779647358,0.9338577623561282,R1-R2,16,,16A,16C,16A,H0P1S1M1R1,00:03:18.014,198014,00:03:19.094,199094,1080,R1,1.6,16,ppA_right,00:09:52.325,592325,00:09:52.565,592565,240,R2,2.3,16,ppB_both,20,1,A,B,0,1,1,1,1,1,2,0,4,4,2,840,840,198014.0,199094.0,1080.0,592280.0,592610.0,330.0,330.0,both
pair20,404,0.837968990892407,0.8841727284734618,0.837968990892407,0.9755124705130488,0.8524742813672892,R1-R2,11,,11D,11D,,H0P0S9M0R0,00:10:24.821,624821,00:10:25.061,625061,240,R2,2.6,11,ppA_right,00:03:44.091,224091,00:03:44.190,224190,99,R1,1.7,11,ppB_left,20,1,B,A,0,0,0,0,0,1,1,1,0,1,0,141,141,624776.0,625106.0,330.0,223975.5,224305.5,330.0,330.0,right_left
pair20,405,0.7925224293890066,0.7925224293890066,0.8039555041179971,0.8732028260175818,0.8225756313236806,R1-R2,11,,11D,11D,,H0P0S0M0R0,00:10:24.821,624821,00:10:25.061,625061,240,R2,2.6,11,ppA_right,00:03:45.677,225677,00:03:45.910,225910,233,R1,1.7,11,ppB_left,20,1,B,A,0,0,0,0,0,1,1,1,0,1,0,7,7,624776.0,625106.0,330.0,225628.5,225958.5,330.0,330.0,right_left
pair20,406,0.9191996901193581,0.8619481981794077,0.9191996901193581,0.9545330148337045,0.9221842267997484,R1-R2,11,,11D,,11D,H1P1S0M0R0,00:10:24.821,624821,00:10:25.061,625061,240,R2,2.6,11,ppA_right,00:03:51.833,231833,00:03:52.200,232200,367,R1,1.7,11,ppB_right,20,1,B,A,1,1,0,0,0,1,1,1,2,2,0,-127,127,624776.0,625106.0,330.0,231833.0,232200.0,367.0,330.0,right
pair20,407,0.9577815300392923,0.8298437611817052,0.9577815300392923,0.9205054670135989,0.9590141067779735,R1-R2,11,,11D,,11D,H1P1S0M0R0,00:10:24.821,624821,00:10:25.061,625061,240,R2,2.6,11,ppA_right,00:03:52.869,232869,00:03:53.284,233284,415,R1,1.7,11,ppB_right,20,1,B,A,1,1,0,0,0,1,1,1,2,2,0,-175,175,624776.0,625106.0,330.0,232869.0,233284.0,415.0,330.0,right
pair20,408,0.9657526466708273,0.8100929834306083,0.9657526466708273,0.896218029799518,0.9560759408636755,R1-R2,11,,11D,,11D,H1P1S0M0R0,00:10:24.821,624821,00:10:25.061,625061,240,R2,2.6,11,ppA_right,00:03:54.763,234763,00:03:54.928,234928,165,R1,1.7,11,ppB_right,20,1,B,A,1,1,0,0,0,1,1,1,2,2,0,75,75,624776.0,625106.0,330.0,234680.5,235010.5,330.0,330.0,right
pair20,409,0.6152395554678995,0.5850612666353809,0.6454178443004183,0.6813560921137684,0.7121577440365136,R1-R2,12,12B,12B,,12B,H0P1S1M0R0,00:08:52.234,532234,00:08:54.102,534102,1868,R1,1.16,12,ppA_both,00:10:31.795,631795,00:10:32.915,632915,1120,R2,2.7,12,ppB_right,20,1,A,B,0,1,1,0,0,2,1,0,2,2,1,748,748,532234.0,534102.0,1868.0,631795.0,632915.0,1120.0,1120.0,both
pair20,410,0.7436984010165244,0.7436984010165244,0.9773694982597687,1.0319390190371265,0.8125511160994104,R1-R2,12,12B,,,12B,H0P0S0M0R1,00:08:56.518,536518,00:08:56.813,536813,295,R1,1.16,12,ppA_left,00:10:31.795,631795,00:10:32.915,632915,1120,R2,2.7,12,ppB_right,20,1,A,B,0,0,0,0,1,1,1,1,1,2,0,-825,825,536500.5,536830.5,330.0,631795.0,632915.0,1120.0,330.0,left_right
pair20,411,0.7247951929841334,0.5663916713225837,0.7247951929841334,0.8722471380791407,0.646919672993267,R1-R2,12,,12B,,12B,H1P1S0M0R0,00:08:50.278,530278,00:08:51.079,531079,801,R1,1.16,12,ppA_right,00:10:31.795,631795,00:10:32.915,632915,1120,R2,2.7,12,ppB_right,20,1,A,B,1,1,0,0,0,1,1,1,2,2,0,-319,319,530278.0,531079.0,801.0,631795.0,632915.0,1120.0,801.0,right
pair20,412,0.9446075189322113,1.1858342882956827,0.7033807495687399,0.972706834097165,0.9165192732930204,R1-R2,12,12C,12C,12C,12C,H1P1S0M0R1,00:09:01.415,541415,00:09:02.016,542016,601,R1,1.16,12,ppA_both,00:10:33.727,633727,00:10:34.082,634082,355,R2,2.7,12,ppB_both,20,1,A,B,1,1,0,0,1,2,2,1,3,3,0,246,246,541415.0,542016.0,601.0,633727.0,634082.0,355.0,355.0,both
pair20,413,0.8476238577961872,0.962830784390605,0.7324169312017694,0.9734729018566064,1.090073776384969,R1-R2,12,12C,12C,12C,12C,H1P1S0M0R1,00:09:03.404,543404,00:09:03.663,543663,259,R1,1.16,12,ppA_both,00:10:33.727,633727,00:10:34.082,634082,355,R2,2.7,12,ppB_both,20,1,A,B,1,1,0,0,1,2,2,1,3,3,0,-96,96,543368.5,543698.5,330.0,633727.0,634082.0,355.0,330.0,both
pair20,414,0.8194640508157898,0.9202586309421426,0.7186694706894371,0.841962503047933,1.1915190324174059,R1-R2,12,,12C,12C,12C,H0P1S1M1R1,00:08:57.158,537158,00:08:57.325,537325,167,R1,1.16,12,ppA_right,00:10:33.727,633727,00:10:34.082,634082,355,R2,2.7,12,ppB_both,20,1,A,B,0,1,1,1,1,1,2,0,4,4,2,-188,188,537076.5,537406.5,330.0,633727.0,634082.0,355.0,330.0,both
pair20,415,1.0061484685293207,1.1163554199446881,0.8959415171139534,0.8963044633044307,1.210010653437729,R1-R2,12,,12C,12C,12C,H0P1S1M0R1,00:08:57.472,537472,00:08:57.872,537872,400,R1,1.16,12,ppA_right,00:10:33.727,633727,00:10:34.082,634082,355,R2,2.7,12,ppB_both,20,1,A,B,0,1,1,0,1,1,2,0,3,3,1,45,45,537472.0,537872.0,400.0,633727.0,634082.0,355.0,355.0,both
pair20,416,0.9941884254116504,1.2329332227348189,0.7554436280884821,1.3486292614872404,1.06030920603109,R1-R2,13,13A,13A,,13A,H0P1S0M1R1,00:11:13.331,673331,00:11:13.604,673604,273,R2,2.1,13,ppA_both,00:02:52.662,172662,00:02:53.430,173430,768,R1,1.5,13,ppB_right,20,1,B,A,0,1,0,1,1,2,1,0,3,3,1,-495,495,673302.5,673632.5,330.0,172662.0,173430.0,768.0,330.0,both
pair20,417,0.9320927282914606,1.1326563796595985,0.7315290769233226,1.2344515043530588,1.0902133612352098,R1-R2,13,13A,13A,,13A,H0P1S0M0R1,00:11:13.604,673604,00:11:14.856,674856,1252,R2,2.1,13,ppA_both,00:02:52.662,172662,00:02:53.430,173430,768,R1,1.5,13,ppB_right,20,1,B,A,0,1,0,0,1,2,1,0,2,2,0,484,484,673604.0,674856.0,1252.0,172662.0,173430.0,768.0,768.0,both
pair20,418,0.7950300927104628,0.6932691581352769,0.7950300927104628,0.946677589928264,1.1051485092944993,R1-R2,15,,15B,,15B,H1P1S0M0R0,00:11:27.205,687205,00:11:27.598,687598,393,R2,2.12,15,ppA_right,00:01:43.768,103768,00:01:44.902,104902,1134,R1,1.3,15,ppB_right,20,1,B,A,1,1,0,0,0,1,1,1,2,2,0,-741,741,687205.0,687598.0,393.0,103768.0,104902.0,1134.0,393.0,right
pair20,419,0.609695793333349,0.8403737730459786,0.609695793333349,0.9839220213340093,0.8097929012381799,R1-R2,15,,15A,,15A,H1P1S1M0R1,00:11:29.802,689802,00:11:30.449,690449,647,R2,2.12,15,ppA_right,00:01:50.054,110054,00:01:50.321,110321,267,R1,1.3,15,ppB_right,20,1,B,A,1,1,1,0,1,1,1,1,4,4,1,380,380,689802.0,690449.0,647.0,110022.5,110352.5,330.0,330.0,right
