matrix_idx,gesture_id,chain,generation,target,director,condition,participant,ent_type,code_string,code_len,num_reps,vid_len,phase,acc
945,ex2_ch4_g3_camera_B_TI,chain4,3,camera,B,Transmission + Interaction,full36,obj,"(1hC,1hPointatObj<atObj>,2hCamera<right-symm-pressRepeated*2>,2hCamera<left-symm-pressRepeated*2>",4.0,1.0,2.438559,testing,1.0
946,ex2_ch4_g3_scissors_B_TI,chain4,3,scissors,B,Transmission + Interaction,full36,obj,1hScissors,1.0,0.0,1.344823,testing,1.0
947,ex2_ch4_g3_to_preach_B_TI,chain4,3,to preach,B,Transmission + Interaction,full36,act,"1hShush,1hFingerWag,all",3.0,0.0,1.94993,testing,1.0
948,ex2_ch4_g3_church_B_TI,chain4,3,church,B,Transmission + Interaction,full36,loc,"1hPalm.Line<above>,2hopenBook,1hShush,1hFingerWag,1hShush,1hFingerWag",6.0,2.0,2.622561,testing,0.0
949,ex2_ch4_g3_hair_salon_B_TI,chain4,3,hair salon,B,Transmission + Interaction,full36,loc,"1hPalm.Line<above>,1hScissors-Hair<right>,1hScissors-Hair<left>",3.0,1.0,2.31667,testing,1.0
950,ex2_ch4_g3_police_officer_B_TI,chain4,3,police officer,B,Transmission + Interaction,full36,person,"1hThumbSelf<self-repeated>,1hFingerWag<left>",2.0,0.0,1.790169,testing,1.0
951,ex2_ch4_g3_to_give_a_haircut_B_TI,chain4,3,to give a haircut,B,Transmission + Interaction,full36,act,"1hScissors-Hair<right>,1hScissors-Hair<left>",2.0,1.0,1.330037,testing,0.0
952,ex2_ch4_g3_to_sing_B_TI,chain4,3,to sing,B,Transmission + Interaction,full36,act,Sing+1hMicrophone<right-left>,1.0,0.0,2.014174,testing,1.0
953,ex2_ch4_g3_prison_B_TI,chain4,3,prison,B,Transmission + Interaction,full36,loc,2hHoldBars<shake>,1.0,0.0,2.281767,testing,1.0
954,ex2_ch4_g3_photographer_B_TI,chain4,3,photographer,B,Transmission + Interaction,full36,person,"1hThumbSelf<self-repeated>,2hCamera<right-symm-pressRepeated*2>,2hCamera<left-symm-pressRepeated*2>",3.0,1.0,2.517529,testing,1.0
955,ex2_ch4_g3_frying_pan_B_TI,chain4,3,frying pan,B,Transmission + Interaction,full36,obj,"(1hHoldPan<hold>,1hCircle),(1hHoldPan<hold>,1hPour<left>)",4.0,1.0,3.235999,testing,1.0
956,ex2_ch4_g3_to_cook_B_TI,chain4,3,to cook,B,Transmission + Interaction,full36,act,"(1hHoldPan<hold>,1hPour<left-repeated>)",2.0,0.0,2.297063,testing,1.0
957,ex2_ch4_g3_vicar_B_TI,chain4,3,vicar,B,Transmission + Interaction,full36,person,2hCollar,1.0,0.0,1.633162,testing,1.0
958,ex2_ch4_g3_chef_B_TI,chain4,3,chef,B,Transmission + Interaction,full36,person,"1hThumbSelf<self-repeated>(1hHoldPan,1hPour<left-repeated>)",2.0,0.0,2.989347,testing,1.0
959,ex2_ch4_g3_restaurant_B_TI,chain4,3,restaurant,B,Transmission + Interaction,full36,loc,"(1hPalm,1hEat),1hStop",3.0,0.0,2.472382,testing,1.0
960,ex2_ch4_g4_police_officer_A_TI,chain4,4,police officer,A,Transmission + Interaction,full37,person,"1hThumbSelf<self-repeated>,1hFingerWag",2.0,0.0,2.723944,testing,1.0
961,ex2_ch4_g4_concert_hall_A_TI,chain4,4,concert hall,A,Transmission + Interaction,full37,loc,"1hPalm.Line<above>,2hViolin<play>",2.0,0.0,2.865794,testing,1.0
962,ex2_ch4_g4_darkroom_A_TI,chain4,4,darkroom,A,Transmission + Interaction,full37,loc,2hPalm.Line<above>,1.0,0.0,9.445877,testing,0.0
963,ex2_ch4_g4_church_A_TI,chain4,4,church,A,Transmission + Interaction,full37,loc,"1hPalm.Line<above>,2hOpenBook,1hShush<repeated>",3.0,0.0,6.459996,testing,1.0
964,ex2_ch4_g4_to_cook_A_TI,chain4,4,to cook,A,Transmission + Interaction,full37,act,"(1hHoldPan<hold>,1hCircle),(1hHoldPan<hold>,1hPour<right>)",4.0,1.0,5.878214,testing,0.0
965,ex2_ch4_g4_to_give_a_haircut_A_TI,chain4,4,to give a haircut,A,Transmission + Interaction,full37,act,"1hScissors-Hair<right>,1hScissors-Hair<left>",2.0,1.0,3.015527,testing,1.0
966,ex2_ch4_g4_scissors_A_TI,chain4,4,scissors,A,Transmission + Interaction,full37,obj,1hScissors,1.0,0.0,2.722074,testing,1.0
967,ex2_ch4_g4_frying_pan_A_TI,chain4,4,frying pan,A,Transmission + Interaction,full37,obj,"1hHoldPan<hold>,1hPalm<Obj>,(1hHoldPan<hold>,1hCircle),(1hHoldPan<hold>,1hPour<right>)",6.0,2.0,4.569227,testing,1.0
968,ex2_ch4_g4_to_take_a_photo_A_TI,chain4,4,to take a photo,A,Transmission + Interaction,full37,act,"1hThumbSelf<self>,2hCamera<leftright-symm-pressRepeated*11>",2.0,0.0,3.926064,testing,1.0
969,ex2_ch4_g4_microphone_A_TI,chain4,4,microphone,A,Transmission + Interaction,full37,obj,"(1hMicrophone<hold>,1hPointatObj<atObj>),(Sing+1hMicrophone<hold>)",3.0,1.0,2.086648,testing,1.0
970,ex2_ch4_g4_singer_A_TI,chain4,4,singer,A,Transmission + Interaction,full37,person,Sing+1hMicrophone<right-left>,1.0,0.0,3.13314,testing,0.0
971,ex2_ch4_g4_prison_A_TI,chain4,4,prison,A,Transmission + Interaction,full37,loc,2hHoldBars<shake>,1.0,0.0,1.920931,testing,1.0
972,ex2_ch4_g4_to_sing_A_TI,chain4,4,to sing,A,Transmission + Interaction,full37,act,"1hThumbSelf<self>,Sing+1hMicrophone<hold>",2.0,0.0,2.623814,testing,0.0
973,ex2_ch4_g4_chef_A_TI,chain4,4,chef,A,Transmission + Interaction,full37,person,"1hThumbSelf<self>,(1hHoldPan<hold>,1hCircle),(1hHoldPan<hold>,1hPour<right>),1hHoldPan<shake>",6.0,2.0,5.269333,testing,1.0
974,ex2_ch4_g4_hair_salon_A_TI,chain4,4,hair salon,A,Transmission + Interaction,full37,loc,"1hPalm.Line<above>,1hScissors-Hair<right>",2.0,0.0,2.021861,testing,1.0
975,ex2_ch4_g4_vicar_A_TI,chain4,4,vicar,A,Transmission + Interaction,full37,person,"1hPointSelf<self>,1hCross<small>,2hOpenBook",3.0,0.0,2.78489,testing,1.0
976,ex2_ch4_g4_hairdresser_A_TI,chain4,4,hairdresser,A,Transmission + Interaction,full37,person,"1hThumbSelf<self>,1hScissors-Hair<right>",2.0,0.0,2.319091,testing,1.0
977,ex2_ch4_g4_photographer_A_TI,chain4,4,photographer,A,Transmission + Interaction,full37,person,"1hThumbSelf<self>,2hCamera<symm-pressRepeated*3>",2.0,0.0,2.086999,testing,1.0
978,ex2_ch4_g4_camera_A_TI,chain4,4,camera,A,Transmission + Interaction,full37,obj,"(1hC,1hPointatObj<atObj>)",2.0,0.0,1.517277,testing,1.0
979,ex2_ch4_g4_to_make_an_arrest_A_TI,chain4,4,to make an arrest,A,Transmission + Interaction,full37,act,"2hHoldWrist<left>,2hHoldWrist<right>,2hwrists.Together",3.0,1.0,1.741123,testing,1.0
980,ex2_ch4_g4_to_preach_A_TI,chain4,4,to preach,A,Transmission + Interaction,full37,act,"2hOpenBook,1hFingerWag<right>,1hFingerWag<left>",3.0,1.0,2.974187,testing,1.0
981,ex2_ch4_g4_bible_A_TI,chain4,4,bible,A,Transmission + Interaction,full37,obj,2hOpenBook,1.0,0.0,1.441561,testing,1.0
982,ex2_ch4_g4_restaurant_A_TI,chain4,4,restaurant,A,Transmission + Interaction,full37,loc,"(1hPalm,1hEat),1hStop",3.0,0.0,2.058439,testing,1.0
983,ex2_ch4_g4_handcuffs_A_TI,chain4,4,handcuffs,A,Transmission + Interaction,full37,obj,"2hHoldWrist<left>,2hHoldWrist<right>",2.0,1.0,1.386372,testing,1.0
984,ex2_ch4_g4_bible_B_TI,chain4,4,bible,B,Transmission + Interaction,full38,obj,2hOpenBook,1.0,0.0,1.397194,testing,1.0
985,ex2_ch4_g4_singer_B_TI,chain4,4,singer,B,Transmission + Interaction,full38,person,"1hThumbSelf<self>,Sing+1hMicrophone<hold>",2.0,0.0,2.701043,testing,0.0
986,ex2_ch4_g4_church_B_TI,chain4,4,church,B,Transmission + Interaction,full38,loc,"1hPalm.Line<above>,2hOpenBook,1hShush",3.0,0.0,2.728773,testing,1.0
987,ex2_ch4_g4_microphone_B_TI,chain4,4,microphone,B,Transmission + Interaction,full38,obj,"(1hMicrophone<hold>,1hPointatObj<atObj>),(Sing+1hMicrophone<hold>)",3.0,1.0,2.545882,testing,1.0
988,ex2_ch4_g4_photographer_B_TI,chain4,4,photographer,B,Transmission + Interaction,full38,person,"CORRECT,1hThumbSelf<self-repeated>,2hCamera<symm-pressRepeated*3>",3.0,0.0,4.052576,testing,1.0
989,ex2_ch4_g4_to_cook_B_TI,chain4,4,to cook,B,Transmission + Interaction,full38,act,"1hHoldPan<hold>,1hPour<left-repeated>",2.0,0.0,4.869154,testing,1.0
990,ex2_ch4_g4_to_make_an_arrest_B_TI,chain4,4,to make an arrest,B,Transmission + Interaction,full38,act,"1hThumbSelf<self-repeated>,2hTouchWrist<left>,2hTouchWrist<right>",3.0,1.0,2.773838,testing,1.0
991,ex2_ch4_g4_handcuffs_B_TI,chain4,4,handcuffs,B,Transmission + Interaction,full38,obj,2hHoldWrist<left-twist>,1.0,0.0,2.052167,testing,1.0
992,ex2_ch4_g4_darkroom_B_TI,chain4,4,darkroom,B,Transmission + Interaction,full38,loc,"2hPoint.Box,Squint+2hPalmUp",2.0,0.0,3.459055,testing,1.0
993,ex2_ch4_g4_concert_hall_B_TI,chain4,4,concert hall,B,Transmission + Interaction,full38,loc,"1hPalm.Line<above>,2hViolin<play>",2.0,0.0,2.150962,testing,1.0
994,ex2_ch4_g4_to_preach_B_TI,chain4,4,to preach,B,Transmission + Interaction,full38,act,"2hOpenBook,1hShush",2.0,0.0,1.579129,testing,0.0
995,ex2_ch4_g4_vicar_B_TI,chain4,4,vicar,B,Transmission + Interaction,full38,person,"1hThumbSelf<self-repeated>,2hOpenBook,1hCollar,(1hShush,1h1),(1hShush,1h1)",7.0,2.0,5.531951,testing,0.0
996,ex2_ch4_g4_hairdresser_B_TI,chain4,4,hairdresser,B,Transmission + Interaction,full38,person,"1hThumbSelf<self-repeated>,1hScissors-Hair<left>,1hScissors-Hair<right>",3.0,1.0,3.587478,testing,1.0
997,ex2_ch4_g4_camera_B_TI,chain4,4,camera,B,Transmission + Interaction,full38,obj,"(1hC,1hPointatObj<atObj>),2hCamera",3.0,0.0,1.939102,testing,1.0
998,ex2_ch4_g4_frying_pan_B_TI,chain4,4,frying pan,B,Transmission + Interaction,full38,obj,"(1hHoldPan<hold>,1hCircle),(1hHoldPan<hold>,1hPour<left-repeated>)",4.0,1.0,3.733353,testing,1.0
999,ex2_ch4_g4_to_take_a_photo_B_TI,chain4,4,to take a photo,B,Transmission + Interaction,full38,act,2hCamera<asymm-1Press>,1.0,0.0,1.560504,testing,1.0
1000,ex2_ch4_g4_chef_B_TI,chain4,4,chef,B,Transmission + Interaction,full38,person,"1hThumbSelf<self-repeated>,(1hHoldPan<hold>,1hCircle)",3.0,0.0,2.824109,testing,1.0
1001,ex2_ch4_g4_scissors_B_TI,chain4,4,scissors,B,Transmission + Interaction,full38,obj,1hScissors,1.0,0.0,1.094104,testing,1.0
1002,ex2_ch4_g4_to_sing_B_TI,chain4,4,to sing,B,Transmission + Interaction,full38,act,Sing+1hMicrophone<left-right>,1.0,0.0,1.658846,testing,1.0
1003,ex2_ch4_g4_hair_salon_B_TI,chain4,4,hair salon,B,Transmission + Interaction,full38,loc,"1hPalm.Line<above>,1hScissors-Hair<left>",2.0,0.0,2.544507,testing,0.0
1004,ex2_ch4_g4_police_officer_B_TI,chain4,4,police officer,B,Transmission + Interaction,full38,person,"1hThumbSelf<self-repeated>,1hFingerWag<left>",2.0,0.0,3.047764,testing,1.0
1005,ex2_ch4_g4_to_give_a_haircut_B_TI,chain4,4,to give a haircut,B,Transmission + Interaction,full38,act,"1hThumbSelf<self-repeated>,1hScissors-Hair<right>,1hScissors-Hair<left>",3.0,1.0,4.400568,testing,0.0
1006,ex2_ch4_g4_restaurant_B_TI,chain4,4,restaurant,B,Transmission + Interaction,full38,loc,"(1hPalm,1hPointatObj<atObj>,(1hPalm,1hEat),1hStop",5.0,1.0,4.372425,testing,1.0
1007,ex2_ch4_g4_prison_B_TI,chain4,4,prison,B,Transmission + Interaction,full38,loc,2hHoldBars<shake>,1.0,0.0,1.337253,testing,1.0
1008,ex2_ch4_g5_photographer_A_TI,chain4,5,photographer,A,Transmission + Interaction,full39,person,"1hThumbSelf<self-repeated>,2hCamera<asymm-pressRepeated*2>",2.0,0.0,2.484308,testing,1.0
1009,ex2_ch4_g5_singer_A_TI,chain4,5,singer,A,Transmission + Interaction,full39,person,"1hThumbSelf<self-repeated>,(Sing+1hMicrophone<hold>)",2.0,0.0,1.880501,testing,1.0
1010,ex2_ch4_g5_bible_A_TI,chain4,5,bible,A,Transmission + Interaction,full39,obj,2hOpenBook,1.0,0.0,1.324168,testing,1.0
1011,ex2_ch4_g5_to_take_a_photo_A_TI,chain4,5,to take a photo,A,Transmission + Interaction,full39,act,"2hCamera<asymm-1Press>,2hCamera",2.0,1.0,1.957955,testing,1.0
1012,ex2_ch4_g5_to_make_an_arrest_A_TI,chain4,5,to make an arrest,A,Transmission + Interaction,full39,act,"2hTouchWrist<right>,2hTouchWrist<left>,2hFists",3.0,1.0,3.231506,testing,1.0
1013,ex2_ch4_g5_to_sing_A_TI,chain4,5,to sing,A,Transmission + Interaction,full39,act,Sing+1hMicrophone<right-left>,1.0,0.0,1.962367,testing,1.0
1014,ex2_ch4_g5_restaurant_A_TI,chain4,5,restaurant,A,Transmission + Interaction,full39,loc,"1hPoint.Line<above>,1hDine<repeated>",2.0,0.0,3.952141,testing,1.0
1015,ex2_ch4_g5_vicar_A_TI,chain4,5,vicar,A,Transmission + Interaction,full39,person,"2hOpenBook<hold>,Tell<right-left>",2.0,0.0,2.769347,testing,0.0
1016,ex2_ch4_g5_frying_pan_A_TI,chain4,5,frying pan,A,Transmission + Interaction,full39,obj,"(1hHoldPan<hold>,1hPointatObj<atObj>),(1hHoldPan<hold>,1hCircle>)",4.0,1.0,2.719044,testing,1.0
1017,ex2_ch4_g5_chef_A_TI,chain4,5,chef,A,Transmission + Interaction,full39,person,"1hThumbSelf<self-repeated>,(1hHoldPan,1hCircle),(1hHoldPan<hold>,1hPour<right>)",5.0,1.0,2.791337,testing,1.0
1018,ex2_ch4_g5_microphone_A_TI,chain4,5,microphone,A,Transmission + Interaction,full39,obj,"(1hMicrophone<hold>,1hPointatObj<atObj>),(Sing+1hMicrophone<hold>)",3.0,1.0,2.231095,testing,1.0
1019,ex2_ch4_g5_police_officer_A_TI,chain4,5,police officer,A,Transmission + Interaction,full39,person,"1hThumbSelf<self-repeated>,1hFingerWag<left>",2.0,0.0,1.894347,testing,1.0
1020,ex2_ch4_g5_hair_salon_A_TI,chain4,5,hair salon,A,Transmission + Interaction,full39,loc,"1hPalm.Hair,1hScissors-Hair<right>,1hScissors-Hair<left>",3.0,1.0,3.457717,testing,1.0
1021,ex2_ch4_g5_concert_hall_A_TI,chain4,5,concert hall,A,Transmission + Interaction,full39,loc,2hPoint.Box<full>+Beat,1.0,0.0,4.218879,testing,1.0
1022,ex2_ch4_g5_camera_A_TI,chain4,5,camera,A,Transmission + Interaction,full39,obj,"(1hC,1hPointatObj<atObj>),2hCamera",3.0,0.0,1.578035,testing,1.0
1023,ex2_ch4_g5_to_give_a_haircut_A_TI,chain4,5,to give a haircut,A,Transmission + Interaction,full39,act,"1hScissors-Hair<right>,1hScissors-Hair<left>",2.0,1.0,2.518123,testing,1.0
1024,ex2_ch4_g5_to_preach_A_TI,chain4,5,to preach,A,Transmission + Interaction,full39,act,"2hOpenBook<hold>,Tell<right-left>",2.0,0.0,2.315432,testing,1.0
1025,ex2_ch4_g5_darkroom_A_TI,chain4,5,darkroom,A,Transmission + Interaction,full39,loc,"2hPoint.Box<full>,Squint",2.0,0.0,2.465794,testing,1.0
1026,ex2_ch4_g5_to_cook_A_TI,chain4,5,to cook,A,Transmission + Interaction,full39,act,"1hHoldPan<shake>,(1hHoldPan<hold>,1hPour<right>),1hHoldPan<shake>",4.0,2.0,2.057799,testing,1.0
1027,ex2_ch4_g5_prison_A_TI,chain4,5,prison,A,Transmission + Interaction,full39,loc,2hHoldBars<shake>,1.0,0.0,1.253122,testing,1.0
1028,ex2_ch4_g5_church_A_TI,chain4,5,church,A,Transmission + Interaction,full39,loc,"2hPoint.Box<full>,2OpenBook,1hShush",3.0,0.0,2.190411,testing,1.0
1029,ex2_ch4_g5_hairdresser_A_TI,chain4,5,hairdresser,A,Transmission + Interaction,full39,person,"(1hThumbSelf<self-repeated>,1hScissors<hold>)",2.0,0.0,1.452484,testing,1.0
1030,ex2_ch4_g5_handcuffs_A_TI,chain4,5,handcuffs,A,Transmission + Interaction,full39,obj,"2hFists,1hPointatObj<atObj>,2hTouchWrist<right>,2hTouchWrist<left>",4.0,1.0,2.382333,testing,0.0
1031,ex2_ch4_g5_scissors_A_TI,chain4,5,scissors,A,Transmission + Interaction,full39,obj,"(1hScissors,1hPointatObj<atObj>)",2.0,0.0,1.183515,testing,1.0
1032,ex2_ch4_g5_to_preach_B_TI,chain4,5,to preach,B,Transmission + Interaction,full40,act,"2hOpenBook,1hPoint<away>",2.0,0.0,3.461208,testing,1.0
1033,ex2_ch4_g5_hairdresser_B_TI,chain4,5,hairdresser,B,Transmission + Interaction,full40,person,"1hThumbSelf<self-repeated>,1hScissors-Hair<right>",2.0,0.0,2.645587,testing,1.0
1034,ex2_ch4_g5_chef_B_TI,chain4,5,chef,B,Transmission + Interaction,full40,person,"1hThumbSelf<self-repeated>,(1hHoldPan<hold>,1hCircle)",3.0,0.0,1.89084,testing,1.0
1035,ex2_ch4_g5_scissors_B_TI,chain4,5,scissors,B,Transmission + Interaction,full40,obj,"(1hScissors,1hPointatObj<atObj>),1hScissors,(1hScissors,1hPointatObj<atObj>)",5.0,3.0,2.439896,testing,1.0
1036,ex2_ch4_g5_to_give_a_haircut_B_TI,chain4,5,to give a haircut,B,Transmission + Interaction,full40,act,2hScissors,1.0,0.0,2.423093,testing,0.0
1037,ex2_ch4_g5_hair_salon_B_TI,chain4,5,hair salon,B,Transmission + Interaction,full40,loc,"1hPoint.Line<above>,1hScissors-Hair<right>",2.0,0.0,2.371592,testing,1.0
1038,ex2_ch4_g5_to_cook_B_TI,chain4,5,to cook,B,Transmission + Interaction,full40,act,"(1hHoldPan<hold>,1hCircle),(1hHoldPan<hold>,1hPour<right>)",4.0,1.0,1.945141,testing,0.0
1039,ex2_ch4_g5_photographer_B_TI,chain4,5,photographer,B,Transmission + Interaction,full40,person,"1hC<hold>,1hThumbSelf<self-repeated>,2hCamera<asymm-pressRepeated*3>",3.0,0.0,2.647041,testing,1.0
1040,ex2_ch4_g5_bible_B_TI,chain4,5,bible,B,Transmission + Interaction,full40,obj,"2hOpenBook,(1hPalm,1hPointatObj<atObj>)",3.0,0.0,1.723801,testing,1.0
1041,ex2_ch4_g5_concert_hall_B_TI,chain4,5,concert hall,B,Transmission + Interaction,full40,loc,"1hPoint.Line<above>,Beat",2.0,0.0,3.84192,testing,1.0
1042,ex2_ch4_g5_frying_pan_B_TI,chain4,5,frying pan,B,Transmission + Interaction,full40,obj,"(1hHoldPan<hold>,1hCircle),1hPointatObj<atObj>,(1hHoldPan<hold>,1hCircle)",5.0,2.0,2.620625,testing,1.0
1043,ex2_ch4_g5_to_make_an_arrest_B_TI,chain4,5,to make an arrest,B,Transmission + Interaction,full40,act,"2hTouchWrist<right>,2hTouchWrist<left>,2hFists",3.0,1.0,2.351157,testing,0.0
1044,ex2_ch4_g5_church_B_TI,chain4,5,church,B,Transmission + Interaction,full40,loc,"1hPoint.Line<above>,2hOpenBook",2.0,0.0,2.279233,testing,1.0
1045,ex2_ch4_g5_darkroom_B_TI,chain4,5,darkroom,B,Transmission + Interaction,full40,loc,"1hPoint.Line<above>,Squint+2hPalm.Feel<centre>",2.0,0.0,1.964805,testing,1.0
1046,ex2_ch4_g5_to_sing_B_TI,chain4,5,to sing,B,Transmission + Interaction,full40,act,Sing+1hMicrophone<hold>,1.0,0.0,2.962919,testing,1.0
1047,ex2_ch4_g5_vicar_B_TI,chain4,5,vicar,B,Transmission + Interaction,full40,person,"1hThumbSelf<self-repeated>,2hOpenBook",2.0,0.0,2.999853,testing,1.0
1048,ex2_ch4_g5_to_take_a_photo_B_TI,chain4,5,to take a photo,B,Transmission + Interaction,full40,act,"2hCamera<right-asymm-1Press>,2hCamera<left-asymm-1Press>,2hCamera<right-asymm-1Press>",3.0,2.0,2.816317,testing,1.0
1049,ex2_ch4_g5_prison_B_TI,chain4,5,prison,B,Transmission + Interaction,full40,loc,2hHoldBars<shake>,1.0,0.0,1.43468,testing,1.0
1050,ex2_ch4_g5_camera_B_TI,chain4,5,camera,B,Transmission + Interaction,full40,obj,"2hCamera<asymm-1Press>,(1hC,1hPointatObj<atObj>),2hCamera<asymm-1Press>",4.0,1.0,3.442049,testing,1.0
1051,ex2_ch4_g5_microphone_B_TI,chain4,5,microphone,B,Transmission + Interaction,full40,obj,"(1hMicrophone<hold>,1hPointatObj<atObj>),(Sing+1hMicrophone<hold>)",3.0,1.0,2.699914,testing,1.0
1052,ex2_ch4_g5_singer_B_TI,chain4,5,singer,B,Transmission + Interaction,full40,person,"1hThumbSelf<self>,Sing+1hMicrophone<hold>",2.0,0.0,2.134954,testing,1.0
1053,ex2_ch4_g5_restaurant_B_TI,chain4,5,restaurant,B,Transmission + Interaction,full40,loc,"1hPoint.Line<above>,2hDine",2.0,0.0,5.078274,testing,1.0
1054,ex2_ch4_g5_handcuffs_B_TI,chain4,5,handcuffs,B,Transmission + Interaction,full40,obj,"(1hFist,1hPointatObj<atObj>),2hTouchWrist<right>,2hTouchWrist<left>,2hwrists.Together",5.0,1.0,2.993508,testing,1.0
1055,ex2_ch4_g5_police_officer_B_TI,chain4,5,police officer,B,Transmission + Interaction,full40,person,"1hThumbSelf<self-repeated>,1hFingerWag<right>",2.0,0.0,2.48802,testing,1.0
1056,ex2_ch5_g0_chef_A_TI,chain5,0,chef,A,Transmission + Interaction,s1,person,"2hHat,(1hHoldPan<shake>,1hStir)",3.0,0.0,,testing,
1057,ex2_ch5_g0_restaurant_B_TI,chain5,0,restaurant,B,Transmission + Interaction,s26,loc,"2hOpenBook,(1hPalm,1hPointatObj<atObj>)+look+nod, 2hDine",4.0,0.0,,testing,
1058,ex2_ch5_g0_frying_pan_B_TI,chain5,0,frying pan,B,Transmission + Interaction,s27,obj,1hHoldPan<shake>,1.0,0.0,,testing,
1059,ex2_ch5_g0_to_cook_A_TI,chain5,0,to cook,A,Transmission + Interaction,s4,act,"2hBowl-Mix,1hPour<left>,1hPour<right>,2hBowl-Mix,2hPush,2hPull",6.0,2.0,,testing,
1060,ex2_ch5_g0_vicar_A_TI,chain5,0,vicar,A,Transmission + Interaction,s5,person,"2hPray,1hCollar,2hPray,nod",4.0,1.0,,testing,
1061,ex2_ch5_g0_church_B_TI,chain5,0,church,B,Transmission + Interaction,s30,loc,"1hOpenDoor+look,2hPray,1hCross,2hPray",4.0,1.0,,testing,
1062,ex2_ch5_g0_bible_A_TI,chain5,0,bible,A,Transmission + Interaction,s7,obj,"2hOpenBook,2hCross,2hOpenBook",3.0,1.0,,testing,
1063,ex2_ch5_g0_to_preach_A_TI,chain5,0,to preach,A,Transmission + Interaction,s8,act,"1hFingerWag<right,repeated>",2.0,0.0,,testing,
1064,ex2_ch5_g0_photographer_A_TI,chain5,0,photographer,A,Transmission + Interaction,s9,person,"1hThumbSelf<self-repeated>,Wink+2hCamera<asymm,1Press>",3.0,0.0,,testing,
1065,ex2_ch5_g0_darkroom_A_TI,chain5,0,darkroom,A,Transmission + Interaction,s10,loc,"2hPalm.Feel<centre,repeated>+look",2.0,0.0,,testing,
1066,ex2_ch5_g0_camera_A_TI,chain5,0,camera,A,Transmission + Interaction,s11,obj,"2hCamera<asymm,1Press>",2.0,0.0,,testing,
1067,ex2_ch5_g0_to_take_a_photo_A_TI,chain5,0,to take a photo,A,Transmission + Interaction,s12,act,"2hCamera<asymm,1Press>",2.0,0.0,,testing,
1068,ex2_ch5_g0_singer_A_TI,chain5,0,singer,A,Transmission + Interaction,s13,person,"1hSing<right>,1hSing<right>",2.0,1.0,,testing,
1069,ex2_ch5_g0_concert_hall_B_TI,chain5,0,concert hall,B,Transmission + Interaction,s38,loc,"2hBox,2hSpace,2hSing,2hViolin<play>,2hSpace",5.0,1.0,,testing,
1070,ex2_ch5_g0_microphone_A_TI,chain5,0,microphone,A,Transmission + Interaction,s15,obj,"Sing+1hMicrophone<hold>,(1hMicrophone<hold>,1hPointatObj<atObj>)",3.0,1.0,,testing,
1071,ex2_ch5_g0_to_sing_B_TI,chain5,0,to sing,B,Transmission + Interaction,s40,act,"Sing,1hSing,(1hPalm,1hPoint<read>),1hSing",5.0,1.0,,testing,
1072,ex2_ch5_g0_hairdresser_B_TI,chain5,0,hairdresser,B,Transmission + Interaction,s41,person,"2hBrush-Hold<centre,repeated>,2hScissors-Hold<centre>",3.0,0.0,,testing,
1073,ex2_ch5_g0_hair_salon_B_TI,chain5,0,hair salon,B,Transmission + Interaction,s42,loc,"2hScissors-HoldHair<left>,2hFluff,2hHair.Feel",3.0,0.0,,testing,
1074,ex2_ch5_g0_scissors_A_TI,chain5,0,scissors,A,Transmission + Interaction,s19,obj,"(1Palm.Fist,1hScissors),1hScissors<hold>",3.0,1.0,,testing,
1075,ex2_ch5_g0_to_give_a_haircut_B_TI,chain5,0,to give a haircut,B,Transmission + Interaction,s44,act,"2hHair,2hFluff,2hHair,2hHair<centre>,2hScissors-Hold<centre>,2hBrush-Hold<centre>,2hScissors-Hold<centre>",7.0,3.0,,testing,
1076,ex2_ch5_g0_police_officer_A_TI,chain5,0,police officer,A,Transmission + Interaction,s21,person,"Frown+1hPoint.Knock<right>,1hBadge<left>, 1hPoint.Knock<right>,2hHat,1hKnock<right>,1hFist",6.0,1.0,,testing,
1077,ex2_ch5_g0_prison_A_TI,chain5,0,prison,A,Transmission + Interaction,s22,loc,"1hPalm<rightleft>,2hHoldBars,look,2hHoldBars<shake>",4.0,1.0,,testing,
1078,ex2_ch5_g0_handcuffs_A_TI,chain5,0,handcuffs,A,Transmission + Interaction,s23,obj,2hFists.wristsX<hold>,1.0,0.0,,testing,
1079,ex2_ch5_g0_to_make_an_arrest_B_TI,chain5,0,to make an arrest,B,Transmission + Interaction,s48,act,"Cry+2hFists.wristsTogether<out>,2hFists.wristsTogether<in>",2.0,1.0,,testing,
