comparison_id,pair,referent,hands_dtw,A_hands,B_hands,average_distance,average_distance_xyz,left_wrist,right_wrist,left_thumb,right_thumb,left_index,right_index,left_middle,right_middle,left_ring,right_ring,left_pinky,right_pinky,left_right_index,right_left_index,average_size,size_A,left_size_A,right_size_A,size_B,left_size_B,right_size_B,location,handshape,orientation,movement,sim_notes,speaker_1,round_1,director_1,target_1,accuracy_1,begin_time_1_adj,end_time_1_adj,duration_1_adj,iconic_1,A_LH_gesture_referent_1,A_RH_gesture_referent_1,B_LH_gesture_referent_1,B_RH_gesture_referent_1,A_speech_eng_1,B_speech_eng_1,speaker_2,round_2,director_2,target_2,accuracy_2,begin_time_2_adj,end_time_2_adj,duration_2_adj,iconic_2,A_LH_gesture_referent_2,A_RH_gesture_referent_2,B_LH_gesture_referent_2,B_RH_gesture_referent_2,A_speech_eng_2,B_speech_eng_2
41,1,01A,right,right,right,0.1561136527579381,0.1602763469150925,,0.1998627932612001,,0.2149214207099015,,0.0971172970996995,,0.1408062495125932,,0.1383338897454342,,0.1456402662188003,,,0.1669987288448557,0.1795641007315932,0.0658072758647923,0.2933209255983941,0.1544333569581182,0.0261475070854421,0.2827192068307942,,,,,,A,3.0,A,1.0,,795603.0,795933.0,330.0,True,,01A,,,I now have my satellite with the mushroom on top.,,B,4.0,B,1.0,,940374.0,940754.0,380.0,True,,,,01A,,I got your eh satellite with the mushroom #laughs#
42,1,16A,both,both,right,0.305411063020606,0.3075808994380182,0.4069986474063786,0.5383071394279401,0.474517165380743,0.2146497363742311,0.3296283385707308,0.2229504565259657,0.28495641858449,0.287255235289773,0.2260240037529197,0.2660589638995422,0.1833145783621534,0.2302720726724038,,,0.0872148643847697,0.1155969325598516,0.1651654689107803,0.0660283962089229,0.0588327962096878,0.0114078000297406,0.106257792389635,,,,,,B,3.0,B,16.0,,819004.0,819334.0,330.0,True,,,,16A,Yes.,I have the one with the oval at the top and on the left side and two more protrusions.,A,4.0,A,16.0,,947988.0,948318.0,330.0,True,16C,16A,,,"Um I have the one again with those four protrusions two of which are the same, one on top and one on the right, which is that little oval.",
43,1,16C,both,both,left,0.3566904790083861,0.3598140886877253,0.282794451999853,0.2915762401298077,0.4026329614029563,0.3003378102261876,0.4697440975218163,0.5471191267966184,0.4234333634974807,0.3246958039240785,0.3692161085432371,0.2880425901836292,0.3062297686726569,0.2744634252023124,,,0.1478984734671111,0.1155969325598516,0.1651654689107803,0.0660283962089229,0.1802000143743706,0.3051014848447144,0.0552985439040268,,,,,,B,3.0,B,16.0,,819902.0,820232.0,330.0,True,,,16C,,Yes.,I have the one with the oval at the top and on the left side and two more protrusions.,A,4.0,A,16.0,,947988.0,948318.0,330.0,True,16C,16A,,,"Um I have the one again with those four protrusions two of which are the same, one on top and one on the right, which is that little oval.",
44,1,13A,both,both,both,0.3833645936608568,0.3842859821151921,0.6101954998376731,0.7102080391114755,0.2364574103786943,0.4737777734114919,0.2996168639040516,0.507916220212993,0.3037769478291326,0.39784884803144,0.2455330979959716,0.3160790241658933,0.2258105306850557,0.2731548683664091,,,0.1906203542892301,0.1755001551448149,0.1875999043242735,0.1634004059653565,0.2057405534336452,0.1843263541717129,0.2271547526955776,,,,,,A,3.0,A,13.0,,838876.0,839206.0,330.0,True,13A,13A,,,"Um I have the standing one with the um circle um hands on the side,",,B,4.0,B,13.0,,957799.0,958359.0,560.0,True,,,13A,13A,,"Um I got the one on the platform with the... yeah, I thought it was puppy longstock braids. #laughs#"
45,1,13D,both,both,right,0.1610903680842328,0.1657845311233978,0.2837706120487834,0.2397605378297187,0.1823617611247155,0.0629080152470468,0.2115087074022283,0.0753556458202601,0.1845586270657863,0.0984907282377524,0.16700093120445,0.1230667509763392,0.1711716970231028,0.1331304030306096,,,0.1703738913242399,0.1352151963817603,0.1874925544487654,0.0829378383147553,0.2055325862667194,0.0518595885580719,0.3592055839753669,,,,,,A,3.0,A,13.0,,840861.0,841341.0,480.0,True,13D,13D,,,"On a plateau, so to speak.",,B,3.0,A,13.0,,844440.0,845040.0,600.0,True,,,,13D,,"Um yes, the tray at the very bottom."
46,1,02A,right,right,right,0.1978754488109747,0.2008291840574664,,0.3448069427363139,,0.116485753758536,,0.1793506680361699,,0.2036014720487998,,0.2008902512027227,,0.1421176050833055,,,0.1732785697751883,0.298611035890695,0.0186474289862707,0.5785746427951193,0.0479461036596815,0.0081865039554707,0.0877057033638923,,,,,,B,3.0,B,2.0,,852029.0,852369.0,340.0,True,,,,02A,,I got the one with the toppled ice cream cone on it.,A,6.0,A,2.0,,1235067.0,1235407.0,340.0,True,,02A,,,Um I got the one with the ice cream cone on top.,
47,1,06B,right,right,right,0.1425029539197807,0.1434193782292779,,0.1470882611830262,,0.1545690397607983,,0.1221553347715059,,0.1329895733416745,,0.1435766681399853,,0.1546388463216937,,,0.0613145081278893,0.0708802288207847,0.0429220579442736,0.0988383996972958,0.0517487874349938,0.0339580240962954,0.0695395507736923,,,,,,B,3.0,B,6.0,,865657.0,866957.0,1300.0,True,,,,06B,,"This is the one eh holding the beam,",A,6.0,A,6.0,,1246607.0,1247367.0,760.0,True,,06B,,,Um I have the one with the little arm with the bar through it.,
48,1,06D,both,both,right,0.1679437865483739,0.1711287634328533,0.709865828816926,0.1704903051918665,0.2287936783565715,0.0947092072987381,0.1333443610951611,0.0839890115340754,0.117069193179299,0.0653014506059416,0.1248862803092466,0.0640758655456922,0.1593164531119697,0.0634838035349991,,,0.1348053241519082,0.1680336444503204,0.0664997603958825,0.2695675285047584,0.101577003853496,0.0567169538591531,0.1464370538478389,3.0,4.0,4.0,3.0,,B,3.0,B,6.0,,867896.0,868226.0,330.0,True,,,,06D,,,A,4.0,A,6.0,,933488.0,933818.0,330.0,True,06D,06D,,,"Um I have the one with that bar stuck eh through the arm, say, with that circle attached to it.",
49,1,05A,left_right,left,right,0.3826975609571932,0.3832128535329216,0.6676184860098485,0.967435528384183,0.3160622066611253,0.4746761920284832,0.2429001613924478,0.5319424497970903,0.2281999065995359,0.4297420190597276,0.1877004725352379,0.3658171798243678,0.1617926756354147,0.2907228670694571,0.3866472792686761,0.3380916296398921,0.1668303392135715,0.1439975859422378,0.2560353927777032,0.0319597791067723,0.1896630924849053,0.0467509936455241,0.3325751913242865,,,,,,B,3.0,A,5.0,,879601.0,880521.0,920.0,True,,,,05A,,"Yes, with the beam, straight(er) beam lying on top of it, right?",A,3.0,A,5.0,,881532.0,881862.0,330.0,True,05A,,,,,"Yes, with the beam, straight(er) beam lying on top of it, right?"
50,1,08D,right_left,right,left,0.4101594947118435,0.4118344327579227,0.8567463932245559,0.8229221031964037,0.0944620596209755,0.3046253748648508,0.0680101226320624,0.3301624777257987,0.079266024122552,0.3031239957976006,0.0904102893501727,0.2831077319605934,0.0918852032778867,0.2696553941012346,0.1393771798525717,0.3599221941870291,0.159641510433391,0.1402472525739081,0.0402515732682911,0.2402429318795251,0.1790357682928739,0.3202708281729866,0.0378007084127613,,,,,,B,3.0,B,8.0,,887529.0,887869.0,340.0,True,,,08D,,,Um I have Pinocchio with the little arm that wants to cuddle and on top of the window.,A,4.0,A,8.0,,1034686.0,1035016.0,330.0,True,,08D,,,Um I now have that Pinocchio again with that um foot and that arm and that um yes window on top.,
51,1,14B,both,both,both,0.2062679336884349,0.2087067902233947,0.3859706708522467,0.4601655279428162,0.1299003891526294,0.1890207288435042,0.1092761191405332,0.2569430788047348,0.1054995527935693,0.2575930915356657,0.0885710061605607,0.2359695739384456,0.0697596143584003,0.1865458507381128,,,0.2407753919784008,0.2790332524687561,0.2608292383617203,0.2972372665757919,0.2025175314880455,0.249438270817871,0.1555967921582201,,,,,,B,3.0,B,14.0,,901671.0,902111.0,440.0,True,,,14D,14B,,This is the one with the two arms and the little ball on top,A,4.0,A,14.0,,1015396.0,1015726.0,330.0,True,14D,14B,,,Um I have the one again with that bulb on top and those arms and that bar on the front.,
52,1,14D,both,both,both,0.2062679336884349,0.2087067902233947,0.3859706708522467,0.4601655279428162,0.1299003891526294,0.1890207288435042,0.1092761191405332,0.2569430788047348,0.1054995527935693,0.2575930915356657,0.0885710061605607,0.2359695739384456,0.0697596143584003,0.1865458507381128,,,0.2407753919784008,0.2790332524687561,0.2608292383617203,0.2972372665757919,0.2025175314880455,0.249438270817871,0.1555967921582201,,,,,,B,3.0,B,14.0,,901671.0,902111.0,440.0,True,,,14D,14B,,This is the one with the two arms and the little ball on top,A,4.0,A,14.0,,1015396.0,1015726.0,330.0,True,14D,14B,,,Um I have the one again with that bulb on top and those arms and that bar on the front.,
53,1,14A,both,both,left,0.2845149874983741,0.2892168296516905,0.8903336042608561,0.4633327028558088,0.1859475982301238,0.1185542690878044,0.3477181470803239,0.1221818167557548,0.3685687960535865,0.0789465654477455,0.3555799599793633,0.0802109608612303,0.3083350275695818,0.0944704017983107,,,0.1093050925661702,0.1007551706905042,0.1074545723868195,0.0940557689941889,0.1178550144418362,0.1049988667922717,0.1307111620914007,,,,,,B,3.0,B,14.0,,903306.0,903636.0,330.0,True,,,14A,,,This is the one with the two arms and the little ball on top,A,4.0,A,14.0,,1014663.0,1014993.0,330.0,True,14A,14A,,,Um I have the one again with that bulb on top and those arms and that bar on the front.,
54,1,14C,right,right,right,0.2262097069601223,0.2307799718533074,,0.3396574715328142,,0.1721741976521388,,0.2454561321287605,,0.2214556184461945,,0.1997516329482226,,0.1787631890526031,,,0.3831286411479933,0.3012424540144557,0.0156874366048629,0.5867974714240486,0.4650148282815307,0.0572351513375683,0.8727945052254931,,,,,,B,3.0,B,14.0,,905520.0,906260.0,740.0,True,,,,14C,,and the beam in front.,A,4.0,A,14.0,,1016088.0,1016418.0,330.0,True,,14C,,,Um I have the one again with that bulb on top and those arms and that bar on the front.,
55,1,10B,both,both,both,0.339259730681786,0.3409840312460166,1.0800059110759666,0.3008207251772062,0.4028259108623052,0.1623436644412157,0.4466809738790424,0.1574894746437447,0.4198135998416265,0.1211620741337009,0.4011509405901757,0.0962206640753802,0.406021674554421,0.0765811549066462,,,0.2737607178379527,0.1559698950833516,0.0277432201529199,0.2841965700137833,0.3915515405925538,0.4827227521440141,0.3003803290410935,,,,,,A,4.0,A,10.0,,913706.0,914406.0,700.0,True,10F,10B,,,Um um again I have the one with the two little arms and that little circle on it and the fallen mushroom.,,B,5.0,B,10.0,,1082273.0,1083473.0,1200.0,True,,,10F,10B,,Um I have the one with the arms with the circles and the mushroom.
56,1,10F,both,both,both,0.339259730681786,0.3409840312460166,1.0800059110759666,0.3008207251772062,0.4028259108623052,0.1623436644412157,0.4466809738790424,0.1574894746437447,0.4198135998416265,0.1211620741337009,0.4011509405901757,0.0962206640753802,0.406021674554421,0.0765811549066462,,,0.2737607178379527,0.1559698950833516,0.0277432201529199,0.2841965700137833,0.3915515405925538,0.4827227521440141,0.3003803290410935,2.0,1.0,4.0,3.0,,A,4.0,A,10.0,,913706.0,914406.0,700.0,True,10F,10B,,,Um um again I have the one with the two little arms and that little circle on it and the fallen mushroom.,,B,5.0,B,10.0,,1082273.0,1083473.0,1200.0,True,,,10F,10B,,Um I have the one with the arms with the circles and the mushroom.
57,1,01A,right,right,right,0.1804766559974222,0.1829426668414479,,0.1551974693863424,,0.2839608603002055,,0.1389667884039098,,0.1693433858602171,,0.1642524859392447,,0.1711389460946139,,,0.1421910831882898,0.1299488094184614,0.0197136853851437,0.240183933451779,0.1544333569581182,0.0261475070854421,0.2827192068307942,,,,,,B,4.0,B,1.0,,940374.0,940754.0,380.0,True,,,,01A,,I got your eh satellite with the mushroom #laughs#,A,5.0,A,1.0,,1124041.0,1124421.0,380.0,True,,01A,,,Um I have my satellite with the mushroom on top.,
58,1,16A,both,both,right,0.341003524235255,0.3433985395853871,0.4774805536320359,0.6517113320853998,0.3947485934977631,0.2181909292810701,0.4081560878142403,0.2337687393318343,0.3378982741257368,0.3039057055293143,0.2976555009678525,0.2828634781331552,0.2590923778049133,0.2265707186197442,,,0.0937525435268785,0.1155969325598516,0.1651654689107803,0.0660283962089229,0.0719081544939054,0.0100217647492605,0.1337945442385503,,,,,,A,4.0,A,16.0,,947988.0,948318.0,330.0,True,16C,16A,,,"Um I have the one again with those four protrusions two of which are the same, one on top and one on the right, which is that little oval.",,B,5.0,B,16.0,,1167210.0,1167540.0,330.0,True,,,,16A,,I have the one with 4 protrusions and the top and side is the same.
59,1,16C,both,both,right,0.3670763107865272,0.3714102721422591,0.4605637909164461,0.3689456098673596,0.3961078980298532,0.3021189917547383,0.3857667642501737,0.5526726416628863,0.3248150313874564,0.412746731461662,0.2820542803096539,0.3767838416949129,0.2400584164000362,0.3022817317031478,,,0.0889674566542839,0.1155969325598516,0.1651654689107803,0.0660283962089229,0.0623379807487163,0.0113311864509635,0.1133447750464691,,,,,,A,4.0,A,16.0,,947988.0,948318.0,330.0,True,16C,16A,,,"Um I have the one again with those four protrusions two of which are the same, one on top and one on the right, which is that little oval.",,B,5.0,B,16.0,,1168182.0,1168512.0,330.0,True,,,,16C,,I have the one with 4 protrusions and the top and side is the same.
60,1,13D,both,both,right,0.1777519992282359,0.1896476594850841,0.1044000073324166,0.4257788121132964,0.1465144148683897,0.1337495361749918,0.2142117376360468,0.1570307810512936,0.2111482934982603,0.1355521497064425,0.2003627291773485,0.1181982271537082,0.1630054537477984,0.1230718482788382,,,0.1659488923734801,0.1315124059104631,0.0350656971030483,0.2279591147178779,0.200385378836497,0.0733298774424973,0.3274408802304968,,,,,,B,4.0,B,13.0,,956910.0,957240.0,330.0,True,,,,13D,,"Um I got the one on the platform with the... yeah, I thought it was puppy longstock braids. #laughs#",A,5.0,A,13.0,,1109558.0,1109998.0,440.0,True,13D,13D,,,Um I have the one on that tray with the Pippi Longstocking braids.,
61,1,13A,both,both,both,0.2959681801914777,0.2965015214404632,0.9933521540644984,0.4520245410751305,0.2381978739730683,0.103005511332678,0.3101329852265599,0.1520697140952458,0.3092978033940437,0.2077310530280351,0.2509945400727913,0.1631136929364821,0.2311782511719057,0.1405200419272932,,,0.1538730791021783,0.1020056047707113,0.0156629758520458,0.1883482336893769,0.2057405534336452,0.1843263541717129,0.2271547526955776,,,,,,B,4.0,B,13.0,,957799.0,958359.0,560.0,True,,,13A,13A,,"Um I got the one on the platform with the... yeah, I thought it was puppy longstock braids. #laughs#",A,5.0,A,13.0,,1110436.0,1110766.0,330.0,True,13A,13A,,,Um I have the one on that tray with the Pippi Longstocking braids.,
62,1,07B,both,both,both,0.407529679327744,0.409787160568464,0.9898177432683396,0.7087470936017147,0.3671971416769862,0.2522612115125731,0.3967297949812578,0.3411505902750769,0.3713549093296552,0.3231590402494544,0.3260189298043047,0.3090788496857378,0.2470462370068376,0.2577946105409895,,,0.0946724330913681,0.0473054422155776,0.0211604913081234,0.0734503931230317,0.1420394239671587,0.1098609554452733,0.1742178924890441,,,,,,B,4.0,B,7.0,,975966.0,976296.0,330.0,True,,,07B,07B,,"I have the one that floats up there, but is very much underwater,",A,5.0,A,7.0,,1061626.0,1061956.0,330.0,True,07B,07B,,,Um I have again that um that floating with that tray in front.,
63,1,14A,both,both,right,0.2631210314819729,0.2641638211417279,0.5811105222238814,0.3395214582872581,0.1833944259131154,0.2124951854723173,0.2130391435316101,0.288542425793998,0.1768380878647802,0.3305750369827926,0.149052989818154,0.2964295649570287,0.1413449773477367,0.2451085595910023,,,0.1718355402825286,0.1007551706905042,0.1074545723868195,0.0940557689941889,0.2429159098745529,0.1948334415790249,0.290998378170081,4.0,4.0,1.0,0.0,,A,4.0,A,14.0,,1014663.0,1014993.0,330.0,True,14A,14A,,,Um I have the one again with that bulb on top and those arms and that bar on the front.,,B,5.0,B,14.0,,1149702.0,1150032.0,330.0,True,,,,14A,,I have the one with the two arms and the little ball on top.
64,1,14B,both,both,both,0.1558447371567768,0.1601352183737339,0.1909862876641467,0.2715205600164834,0.1682385116444384,0.1035621182471959,0.1667926353981704,0.150488576902242,0.1167665038730795,0.1818462720825115,0.0960089319702322,0.1823914195663694,0.0811041831988228,0.1604308453176297,,,0.2442639708926573,0.2790332524687561,0.2608292383617203,0.2972372665757919,0.2094946893165585,0.1910647119457561,0.227924666687361,,,,,,A,4.0,A,14.0,,1015396.0,1015726.0,330.0,True,14D,14B,,,Um I have the one again with that bulb on top and those arms and that bar on the front.,,B,5.0,B,14.0,,1149298.0,1149628.0,330.0,True,,,14D,14B,,I have the one with the two arms and the little ball on top.
65,1,14D,both,both,both,0.1558447371567768,0.1601352183737339,0.1909862876641467,0.2715205600164834,0.1682385116444384,0.1035621182471959,0.1667926353981704,0.150488576902242,0.1167665038730795,0.1818462720825115,0.0960089319702322,0.1823914195663694,0.0811041831988228,0.1604308453176297,,,0.2442639708926573,0.2790332524687561,0.2608292383617203,0.2972372665757919,0.2094946893165585,0.1910647119457561,0.227924666687361,,,,,,A,4.0,A,14.0,,1015396.0,1015726.0,330.0,True,14D,14B,,,Um I have the one again with that bulb on top and those arms and that bar on the front.,,B,5.0,B,14.0,,1149298.0,1149628.0,330.0,True,,,14D,14B,,I have the one with the two arms and the little ball on top.
66,1,08D,right_left,right,left,0.5389077316430074,0.542427237669232,0.6264760693121262,0.8157684905375767,0.1835383894840783,0.2716767273793198,0.2741384857075098,0.3508037954787786,0.2925736811556524,0.3383907748822811,0.2790502199528398,0.3167902579704333,0.233756327676423,0.2591653189368909,0.4873564424803737,0.3307171343544435,0.2100668753697312,0.1402472525739081,0.0402515732682911,0.2402429318795251,0.2798864981655544,0.4645549081064855,0.0952180882246232,,,,,,A,4.0,A,8.0,,1034686.0,1035016.0,330.0,True,,08D,,,Um I now have that Pinocchio again with that um foot and that arm and that um yes window on top.,,B,5.0,B,8.0,,1134011.0,1134341.0,330.0,True,,,08D,,,"I have the one, the Pinocchio with the little arm and the plaid."
67,1,14B,both,both,both,0.2247281762311099,0.2355065569399888,0.1845281362104838,0.3659749110779315,0.1938388801349985,0.4262820002489867,0.1939991814577676,0.3804725998594376,0.1446911453342927,0.2741030375057546,0.1149093522661534,0.1978893904784462,0.0852213187495357,0.1348281614495305,,,0.1796192906102318,0.1497438919039052,0.080998503027093,0.2184892807807173,0.2094946893165585,0.1910647119457561,0.227924666687361,,,,,,B,5.0,B,14.0,,1149298.0,1149628.0,330.0,True,,,14D,14B,,I have the one with the two arms and the little ball on top.,A,6.0,A,14.0,,1223945.0,1224275.0,330.0,True,14D,14B,,,Um I have the one with the bulb on top and those arms and that bar on the front.,
